Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Brazil,Currency,1993-08-06T00:00:00,0.03,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-08-09T00:00:00,0.03,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-08-10T00:00:00,0.03,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-08-11T00:00:00,0.03,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-08-12T00:00:00,0.03,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-08-13T00:00:00,0.03,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-08-16T00:00:00,0.03,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-08-17T00:00:00,0.03,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-08-18T00:00:00,0.03,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-08-19T00:00:00,0.03,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-08-20T00:00:00,0.03,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-08-23T00:00:00,0.03,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-08-24T00:00:00,0.03,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-08-26T00:00:00,0.03,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-08-27T00:00:00,0.03,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-08-30T00:00:00,0.03,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-08-31T00:00:00,0.03,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-09-01T00:00:00,0.03,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-09-02T00:00:00,0.04,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-09-03T00:00:00,0.04,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-09-08T00:00:00,0.04,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-09-09T00:00:00,0.04,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-09-10T00:00:00,0.04,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-09-13T00:00:00,0.04,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-09-14T00:00:00,0.04,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-09-15T00:00:00,0.04,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-09-16T00:00:00,0.04,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-09-17T00:00:00,0.04,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-09-20T00:00:00,0.04,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-09-21T00:00:00,0.04,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-09-23T00:00:00,0.04,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-09-24T00:00:00,0.04,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-09-27T00:00:00,0.04,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-09-28T00:00:00,0.05,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-09-29T00:00:00,0.05,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-09-30T00:00:00,0.05,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-10-01T00:00:00,0.05,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-10-04T00:00:00,0.05,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-10-05T00:00:00,0.05,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-10-06T00:00:00,0.05,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-10-07T00:00:00,0.05,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-10-08T00:00:00,0.05,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-10-13T00:00:00,0.05,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-10-14T00:00:00,0.05,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-10-15T00:00:00,0.05,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-10-18T00:00:00,0.06,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-10-19T00:00:00,0.06,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-10-20T00:00:00,0.06,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-10-21T00:00:00,0.06,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-10-22T00:00:00,0.06,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-10-25T00:00:00,0.06,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-10-26T00:00:00,0.06,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-10-27T00:00:00,0.06,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-10-28T00:00:00,0.06,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-10-29T00:00:00,0.06,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-11-01T00:00:00,0.06,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-11-03T00:00:00,0.07,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-11-04T00:00:00,0.07,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-11-05T00:00:00,0.07,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-11-08T00:00:00,0.07,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-11-10T00:00:00,0.07,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-11-12T00:00:00,0.07,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-11-16T00:00:00,0.07,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-11-17T00:00:00,0.07,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-11-18T00:00:00,0.08,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-11-19T00:00:00,0.08,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-11-22T00:00:00,0.08,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-11-23T00:00:00,0.08,Daily,USDBRL,2011-06-27T00:00:00
